tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Regular Show,1,0,Regular Show,"Aug 14, 2009",9.0,2173,"Mordecai the blue jay and Rigby the raccoon play paper rock scissors for a chair, but they get into a 100 times tie.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,1,The Power,"Sep 6, 2010",9.3,2569,"When Mordecai and Rigby need a raise to fix a hole in their bedroom wall, they use a magical keyboard that allows them to do anything they want.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,2,Just Set Up the Chairs,"Sep 13, 2010",9.3,2403,"Mordecai and Rigby try to prove to Benson that they are not ""slackers"" by actually completing a job given to them, setting up the chairs for a kid's birthday party.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,3,Caffeinated Coffee Tickets,"Sep 20, 2010",9.0,2331,"Mordecai and Rigby try work overtime to earn enough money to buy tickets to a Fist Pump concert, but when they run out of coffee to keep them awake, they enlist the help of a business man and a coffee-bean to keep the coffee flowing.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,4,Death Punchies,"Sep 27, 2010",9.3,2347,"When Rigby becomes tired of losing at ""punchies"", he visits Death Kwon Do, a mediocre martial-arts clinic, to learn a move that will enable him to win.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,5,Free Cake,"Oct 4, 2010",8.9,2269,"Mordecai and Rigby find a plate that they think would look good with cake, but when they don't have enough money for any, they use Skips' upcoming birthday as an excuse to throw a party and to eat the chocolate cake at the snack bar.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,6,Meat Your Maker,"Oct 11, 2010",8.7,2265,"Mordecai and Rigby have to look for hot dogs in the meat locker when they burn the ones that Benson bought, but Rigby's incompetence ends up getting them locked in.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,7,Grilled Cheese Deluxe,"Oct 18, 2010",9.3,2280,"When Mordecai and Rigby eat Benson's grilled cheese sandwich, Benson makes them buy another one. Unaware that it was Benson's sandwich because of Rigby's lie, Mordecai makes a bet to see who can lie the most without getting caught.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,8,The Unicorns Have Got to Go,"Oct 25, 2010",8.0,2086,"Mordecai buys a special cologne to get the attention of Margaret, but it ends up attracting partying unicorns instead.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
Regular Show,1,9,Prank Callers,"Nov 1, 2010",9.4,2305,"When Mordecai and Rigby try to prove that they are good prank callers by pranking the ""Master Prank Caller"", they are inadvertently transported into the 80's.",tt1710308,The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.
